"Latest: Time (s)","Latest: Potential 1 (V)","Latest: Potential 2 (V)","Latest: photodiode voltage shifted","Latest: sweep field voltage shifted"
52.33,-2.695,-0.644,0.775,4.866
52.34,-2.699,-0.644,0.771,4.866
52.35,-2.695,-0.638,0.775,4.872
52.36,-2.695,-0.641,0.775,4.869
52.37,-2.702,-0.638,0.768,4.872
52.38,-2.702,-0.635,0.768,4.875
52.39,-2.711,-0.638,0.759,4.872
52.40,-2.704,-0.635,0.766,4.875
52.41,-2.711,-0.635,0.759,4.875
52.42,-2.699,-0.638,0.771,4.872
52.43,-2.704,-0.635,0.766,4.875
52.44,-2.699,-0.641,0.771,4.869
52.45,-2.704,-0.635,0.766,4.875
52.46,-2.695,-0.638,0.775,4.872
52.47,-2.702,-0.629,0.768,4.881
52.48,-2.695,-0.635,0.775,4.875
52.49,-2.702,-0.626,0.768,4.884
52.50,-2.695,-0.632,0.775,4.878
52.51,-2.702,-0.620,0.768,4.890
52.52,-2.695,-0.629,0.775,4.881
52.53,-2.699,-0.617,0.771,4.893
52.54,-2.693,-0.626,0.777,4.884
52.55,-2.699,-0.617,0.771,4.893
52.56,-2.699,-0.617,0.771,4.893
52.57,-2.707,-0.617,0.763,4.893
52.58,-2.704,-0.611,0.766,4.899
52.59,-2.704,-0.614,0.766,4.896
52.60,-2.707,-0.614,0.763,4.896
52.61,-2.702,-0.614,0.768,4.896
52.62,-2.704,-0.611,0.766,4.899
52.63,-2.699,-0.611,0.771,4.899
52.64,-2.704,-0.614,0.766,4.896
52.65,-2.695,-0.614,0.775,4.896
52.66,-2.704,-0.608,0.766,4.902
52.67,-2.695,-0.611,0.775,4.899
52.68,-2.704,-0.605,0.766,4.905
52.69,-2.695,-0.605,0.775,4.905
52.70,-2.702,-0.599,0.768,4.911
52.71,-2.693,-0.602,0.777,4.908
52.72,-2.702,-0.596,0.768,4.914
52.73,-2.695,-0.602,0.775,4.908
52.74,-2.695,-0.593,0.775,4.917
52.75,-2.699,-0.602,0.771,4.908
52.76,-2.699,-0.590,0.771,4.920
52.77,-2.695,-0.593,0.775,4.917
52.78,-2.702,-0.590,0.768,4.920
52.79,-2.702,-0.587,0.768,4.923
52.80,-2.707,-0.587,0.763,4.923
52.81,-2.704,-0.587,0.766,4.923
52.82,-2.704,-0.587,0.766,4.923
52.83,-2.711,-0.587,0.759,4.923
52.84,-2.702,-0.581,0.768,4.929
52.85,-2.704,-0.581,0.766,4.929
52.86,-2.699,-0.581,0.771,4.929
52.87,-2.704,-0.581,0.766,4.929
52.88,-2.695,-0.587,0.775,4.923
52.89,-2.704,-0.581,0.766,4.929
52.90,-2.699,-0.587,0.771,4.923
52.91,-2.704,-0.578,0.766,4.932
52.92,-2.695,-0.578,0.775,4.932
52.93,-2.702,-0.572,0.768,4.938
52.94,-2.695,-0.578,0.775,4.932
52.95,-2.702,-0.569,0.768,4.941
52.96,-2.695,-0.578,0.775,4.932
52.97,-2.702,-0.566,0.768,4.944
52.98,-2.695,-0.569,0.775,4.941
52.99,-2.699,-0.566,0.771,4.944
53.00,-2.695,-0.563,0.775,4.947
53.01,-2.699,-0.563,0.771,4.947
53.02,-2.695,-0.560,0.775,4.950
53.03,-2.695,-0.560,0.775,4.950
53.04,-2.702,-0.557,0.768,4.953
53.05,-2.702,-0.557,0.768,4.953
53.06,-2.704,-0.557,0.766,4.953
53.07,-2.704,-0.554,0.766,4.956
53.08,-2.711,-0.554,0.759,4.956
53.09,-2.704,-0.554,0.766,4.956
53.10,-2.713,-0.551,0.757,4.959
53.11,-2.702,-0.557,0.768,4.953
53.12,-2.707,-0.551,0.763,4.959
53.13,-2.699,-0.554,0.771,4.956
53.14,-2.702,-0.548,0.768,4.962
53.15,-2.695,-0.554,0.775,4.956
53.16,-2.702,-0.548,0.768,4.962
53.17,-2.695,-0.554,0.775,4.956
53.18,-2.702,-0.545,0.768,4.965
53.19,-2.695,-0.554,0.775,4.956
53.20,-2.702,-0.542,0.768,4.968
53.21,-2.695,-0.542,0.775,4.968
53.22,-2.699,-0.539,0.771,4.971
53.23,-2.695,-0.536,0.775,4.974
53.24,-2.695,-0.539,0.775,4.971
53.25,-2.702,-0.533,0.768,4.977
53.26,-2.695,-0.530,0.775,4.980
53.27,-2.702,-0.530,0.768,4.980
53.28,-2.695,-0.527,0.775,4.983
53.29,-2.704,-0.530,0.766,4.980
53.30,-2.695,-0.530,0.775,4.980
53.31,-2.704,-0.524,0.766,4.986
53.32,-2.695,-0.527,0.775,4.983
53.33,-2.702,-0.524,0.768,4.986
53.34,-2.695,-0.527,0.775,4.983
53.35,-2.702,-0.521,0.768,4.989
53.36,-2.695,-0.530,0.775,4.980
53.37,-2.699,-0.518,0.771,4.992
53.38,-2.693,-0.524,0.777,4.986
53.39,-2.699,-0.515,0.771,4.995
53.40,-2.693,-0.518,0.777,4.992
53.41,-2.702,-0.512,0.768,4.998
53.42,-2.699,-0.512,0.771,4.998
53.43,-2.702,-0.512,0.768,4.998
53.44,-2.702,-0.509,0.768,5.001
53.45,-2.704,-0.512,0.766,4.998
53.46,-2.711,-0.506,0.759,5.004
53.47,-2.704,-0.506,0.766,5.004
53.48,-2.711,-0.506,0.759,5.004
53.49,-2.704,-0.503,0.766,5.007
53.50,-2.711,-0.506,0.759,5.004
53.51,-2.702,-0.500,0.768,5.010
53.52,-2.711,-0.503,0.759,5.007
53.53,-2.702,-0.503,0.768,5.007
53.54,-2.711,-0.500,0.759,5.010
53.55,-2.702,-0.506,0.768,5.004
53.56,-2.702,-0.497,0.768,5.013
53.57,-2.695,-0.506,0.775,5.004
53.58,-2.702,-0.494,0.768,5.016
53.59,-2.695,-0.500,0.775,5.010
53.60,-2.702,-0.491,0.768,5.019
53.61,-2.693,-0.494,0.777,5.016
53.62,-2.699,-0.488,0.771,5.022
53.63,-2.695,-0.491,0.775,5.019
53.64,-2.702,-0.491,0.768,5.019
53.65,-2.695,-0.488,0.775,5.022
53.66,-2.699,-0.491,0.771,5.019
53.67,-2.702,-0.485,0.768,5.025
53.68,-2.695,-0.485,0.775,5.025
53.69,-2.702,-0.482,0.768,5.028
53.70,-2.695,-0.485,0.775,5.025
53.71,-2.702,-0.482,0.768,5.028
53.72,-2.695,-0.482,0.775,5.028
53.73,-2.704,-0.479,0.766,5.031
53.74,-2.695,-0.482,0.775,5.028
53.75,-2.704,-0.476,0.766,5.034
53.76,-2.695,-0.479,0.775,5.031
53.77,-2.702,-0.470,0.768,5.040
53.78,-2.695,-0.479,0.775,5.031
53.79,-2.702,-0.470,0.768,5.040
53.80,-2.695,-0.479,0.775,5.031
53.81,-2.702,-0.467,0.768,5.043
53.82,-2.695,-0.470,0.775,5.040
53.83,-2.699,-0.464,0.771,5.046
53.84,-2.693,-0.461,0.777,5.049
53.85,-2.699,-0.455,0.771,5.055
53.86,-2.693,-0.455,0.777,5.055
53.87,-2.695,-0.458,0.775,5.052
53.88,-2.702,-0.455,0.768,5.055
53.89,-2.695,-0.455,0.775,5.055
53.90,-2.702,-0.452,0.768,5.058
53.91,-2.695,-0.452,0.775,5.058
53.92,-2.702,-0.452,0.768,5.058
53.93,-2.695,-0.449,0.775,5.061
53.94,-2.704,-0.449,0.766,5.061
53.95,-2.695,-0.452,0.775,5.058
53.96,-2.702,-0.443,0.768,5.067
53.97,-2.695,-0.452,0.775,5.058
53.98,-2.702,-0.440,0.768,5.070
53.99,-2.699,-0.452,0.771,5.058
54.00,-2.702,-0.440,0.768,5.070
54.01,-2.695,-0.443,0.775,5.067
54.02,-2.699,-0.437,0.771,5.073
54.03,-2.695,-0.437,0.775,5.073
54.04,-2.695,-0.434,0.775,5.076
54.05,-2.695,-0.434,0.775,5.076
54.06,-2.699,-0.431,0.771,5.079
54.07,-2.702,-0.431,0.768,5.079
54.08,-2.699,-0.431,0.771,5.079
54.09,-2.702,-0.428,0.768,5.082
54.10,-2.695,-0.431,0.775,5.079
54.11,-2.704,-0.425,0.766,5.085
54.12,-2.695,-0.431,0.775,5.079
54.13,-2.704,-0.425,0.766,5.085
54.14,-2.695,-0.428,0.775,5.082
54.15,-2.702,-0.422,0.768,5.088
54.16,-2.695,-0.428,0.775,5.082
54.17,-2.699,-0.419,0.771,5.091
54.18,-2.693,-0.428,0.777,5.082
54.19,-2.702,-0.416,0.768,5.094
54.20,-2.695,-0.419,0.775,5.091
54.21,-2.702,-0.413,0.768,5.097
54.22,-2.695,-0.410,0.775,5.100
54.23,-2.695,-0.413,0.775,5.097
54.24,-2.695,-0.410,0.775,5.100
54.25,-2.699,-0.410,0.771,5.100
54.26,-2.702,-0.407,0.768,5.103
54.27,-2.693,-0.407,0.777,5.103
54.28,-2.702,-0.407,0.768,5.103
54.29,-2.695,-0.407,0.775,5.103
54.30,-2.704,-0.407,0.766,5.103
54.31,-2.695,-0.410,0.775,5.100
54.32,-2.702,-0.404,0.768,5.106
54.33,-2.695,-0.410,0.775,5.100
54.34,-2.702,-0.401,0.768,5.109
54.35,-2.695,-0.410,0.775,5.100
54.36,-2.699,-0.401,0.771,5.109
54.37,-2.695,-0.404,0.775,5.106
54.38,-2.699,-0.398,0.771,5.112
54.39,-2.695,-0.395,0.775,5.115
54.40,-2.699,-0.395,0.771,5.115
54.41,-2.695,-0.395,0.775,5.115
54.42,-2.699,-0.392,0.771,5.118
54.43,-2.704,-0.392,0.766,5.118
54.44,-2.699,-0.392,0.771,5.118
54.45,-2.702,-0.389,0.768,5.121
54.46,-2.695,-0.395,0.775,5.115
54.47,-2.704,-0.386,0.766,5.124
54.48,-2.695,-0.395,0.775,5.115
54.49,-2.702,-0.386,0.768,5.124
54.50,-2.695,-0.392,0.775,5.118
54.51,-2.702,-0.383,0.768,5.127
54.52,-2.695,-0.386,0.775,5.124
54.53,-2.702,-0.380,0.768,5.130
54.54,-2.693,-0.383,0.777,5.127
54.55,-2.702,-0.374,0.768,5.136
54.56,-2.695,-0.374,0.775,5.136
54.57,-2.702,-0.374,0.768,5.136
54.58,-2.695,-0.371,0.775,5.139
54.59,-2.702,-0.374,0.768,5.136
54.60,-2.707,-0.368,0.763,5.142
54.61,-2.702,-0.371,0.768,5.139
54.62,-2.711,-0.365,0.759,5.145
54.63,-2.702,-0.365,0.768,5.145
54.64,-2.711,-0.362,0.759,5.148
54.65,-2.702,-0.368,0.768,5.142
54.66,-2.711,-0.362,0.759,5.148
54.67,-2.704,-0.365,0.766,5.145
54.68,-2.707,-0.359,0.763,5.151
54.69,-2.704,-0.365,0.766,5.145
54.70,-2.704,-0.356,0.766,5.154
54.71,-2.702,-0.359,0.768,5.151
54.72,-2.702,-0.356,0.768,5.154
54.73,-2.699,-0.350,0.771,5.160
54.74,-2.702,-0.350,0.768,5.160
54.75,-2.699,-0.347,0.771,5.163
54.76,-2.695,-0.347,0.775,5.163
54.77,-2.702,-0.347,0.768,5.163
54.78,-2.695,-0.344,0.775,5.166
54.79,-2.702,-0.341,0.768,5.169
54.80,-2.695,-0.344,0.775,5.166
54.81,-2.702,-0.338,0.768,5.172
54.82,-2.695,-0.347,0.775,5.163
54.83,-2.699,-0.332,0.771,5.178
54.84,-2.695,-0.344,0.775,5.166
54.85,-2.702,-0.332,0.768,5.178
54.86,-2.695,-0.341,0.775,5.169
54.87,-2.702,-0.326,0.768,5.184
54.88,-2.693,-0.329,0.777,5.181
54.89,-2.699,-0.326,0.771,5.184
54.90,-2.693,-0.326,0.777,5.184
54.91,-2.695,-0.326,0.775,5.184
54.92,-2.702,-0.326,0.768,5.184
54.93,-2.695,-0.326,0.775,5.184
54.94,-2.702,-0.323,0.768,5.187
54.95,-2.695,-0.326,0.775,5.184
54.96,-2.704,-0.320,0.766,5.190
54.97,-2.693,-0.329,0.777,5.181
54.98,-2.704,-0.323,0.766,5.187
54.99,-2.695,-0.326,0.775,5.184
55.00,-2.702,-0.314,0.768,5.196
55.01,-2.695,-0.323,0.775,5.187
55.02,-2.699,-0.314,0.771,5.196
55.03,-2.702,-0.314,0.768,5.196
55.04,-2.704,-0.308,0.766,5.202
55.05,-2.702,-0.308,0.768,5.202
55.06,-2.704,-0.308,0.766,5.202
55.07,-2.711,-0.302,0.759,5.208
55.08,-2.704,-0.305,0.766,5.205
55.09,-2.711,-0.299,0.759,5.211
55.10,-2.702,-0.299,0.768,5.211
55.11,-2.704,-0.302,0.766,5.208
55.12,-2.695,-0.299,0.775,5.211
55.13,-2.702,-0.296,0.768,5.214
55.14,-2.693,-0.299,0.777,5.211
55.15,-2.695,-0.293,0.775,5.217
55.16,-2.695,-0.302,0.775,5.208
55.17,-2.699,-0.290,0.771,5.220
55.18,-2.695,-0.293,0.775,5.217
55.19,-2.695,-0.287,0.775,5.223
55.20,-2.695,-0.287,0.775,5.223
55.21,-2.699,-0.287,0.771,5.223
55.22,-2.702,-0.284,0.768,5.226
55.23,-2.695,-0.284,0.775,5.226
55.24,-2.702,-0.284,0.768,5.226
55.25,-2.695,-0.287,0.775,5.223
55.26,-2.704,-0.284,0.766,5.226
55.27,-2.695,-0.287,0.775,5.223
55.28,-2.702,-0.284,0.768,5.226
55.29,-2.695,-0.290,0.775,5.220
55.30,-2.702,-0.282,0.768,5.228
55.31,-2.695,-0.284,0.775,5.226
55.32,-2.702,-0.278,0.768,5.232
55.33,-2.693,-0.275,0.777,5.235
55.34,-2.702,-0.275,0.768,5.235
55.35,-2.702,-0.270,0.768,5.240
55.36,-2.702,-0.272,0.768,5.238
55.37,-2.711,-0.266,0.759,5.244
55.38,-2.704,-0.266,0.766,5.244
55.39,-2.711,-0.266,0.759,5.244
55.40,-2.699,-0.263,0.771,5.247
55.41,-2.702,-0.263,0.768,5.247
55.42,-2.695,-0.266,0.775,5.244
55.43,-2.699,-0.261,0.771,5.249
55.44,-2.695,-0.266,0.775,5.244
55.45,-2.699,-0.254,0.771,5.256
55.46,-2.695,-0.261,0.775,5.249
55.47,-2.699,-0.257,0.771,5.253
55.48,-2.695,-0.252,0.775,5.258
55.49,-2.695,-0.252,0.775,5.258
55.50,-2.702,-0.252,0.768,5.258
55.51,-2.695,-0.252,0.775,5.258
55.52,-2.704,-0.252,0.766,5.258
55.53,-2.695,-0.257,0.775,5.253
55.54,-2.702,-0.254,0.768,5.256
55.55,-2.695,-0.261,0.775,5.249
55.56,-2.699,-0.245,0.771,5.265
55.57,-2.695,-0.254,0.775,5.256
55.58,-2.699,-0.242,0.771,5.268
55.59,-2.702,-0.245,0.768,5.265
55.60,-2.704,-0.242,0.766,5.268
55.61,-2.702,-0.237,0.768,5.273
55.62,-2.707,-0.240,0.763,5.270
55.63,-2.707,-0.237,0.763,5.273
55.64,-2.702,-0.237,0.768,5.273
55.65,-2.702,-0.237,0.768,5.273
55.66,-2.695,-0.231,0.775,5.279
55.67,-2.704,-0.231,0.766,5.279
55.68,-2.695,-0.237,0.775,5.273
55.69,-2.702,-0.228,0.768,5.282
55.70,-2.693,-0.233,0.777,5.277
55.71,-2.699,-0.224,0.771,5.286
55.72,-2.695,-0.231,0.775,5.279
55.73,-2.699,-0.224,0.771,5.286
55.74,-2.693,-0.228,0.777,5.282
55.75,-2.695,-0.228,0.775,5.282
55.76,-2.695,-0.224,0.775,5.286
55.77,-2.699,-0.224,0.771,5.286
55.78,-2.702,-0.219,0.768,5.291
55.79,-2.695,-0.219,0.775,5.291
55.80,-2.704,-0.219,0.766,5.291
55.81,-2.702,-0.222,0.768,5.288
55.82,-2.707,-0.216,0.763,5.294
55.83,-2.704,-0.219,0.766,5.291
55.84,-2.702,-0.207,0.768,5.303
55.85,-2.695,-0.219,0.775,5.291
55.86,-2.699,-0.210,0.771,5.300
55.87,-2.695,-0.210,0.775,5.300
55.88,-2.699,-0.204,0.771,5.306
55.89,-2.695,-0.204,0.775,5.306
55.90,-2.699,-0.204,0.771,5.306
55.91,-2.702,-0.201,0.768,5.309
55.92,-2.695,-0.198,0.775,5.312
55.93,-2.704,-0.201,0.766,5.309
55.94,-2.695,-0.204,0.775,5.306
55.95,-2.704,-0.201,0.766,5.309
55.96,-2.695,-0.207,0.775,5.303
55.97,-2.702,-0.195,0.768,5.315
55.98,-2.695,-0.204,0.775,5.306
55.99,-2.702,-0.195,0.768,5.315
56.00,-2.702,-0.192,0.768,5.318
56.01,-2.704,-0.192,0.766,5.318
56.02,-2.707,-0.186,0.763,5.324
56.03,-2.702,-0.189,0.768,5.321
56.04,-2.702,-0.189,0.768,5.321
56.05,-2.695,-0.183,0.775,5.327
56.06,-2.704,-0.183,0.766,5.327
56.07,-2.695,-0.189,0.775,5.321
56.08,-2.702,-0.180,0.768,5.330
56.09,-2.695,-0.189,0.775,5.321
56.10,-2.699,-0.177,0.771,5.333
56.11,-2.695,-0.186,0.775,5.324
56.12,-2.699,-0.180,0.771,5.330
56.13,-2.695,-0.180,0.775,5.330
56.14,-2.699,-0.183,0.771,5.327
56.15,-2.702,-0.174,0.768,5.336
56.16,-2.695,-0.174,0.775,5.336
56.17,-2.707,-0.174,0.763,5.336
56.18,-2.702,-0.171,0.768,5.339
56.19,-2.713,-0.168,0.757,5.342
56.20,-2.702,-0.171,0.768,5.339
56.21,-2.699,-0.165,0.771,5.345
56.22,-2.693,-0.171,0.777,5.339
56.23,-2.699,-0.159,0.771,5.351
56.24,-2.695,-0.165,0.775,5.345
56.25,-2.695,-0.159,0.775,5.351
56.26,-2.693,-0.156,0.777,5.354
56.27,-2.695,-0.159,0.775,5.351
56.28,-2.702,-0.156,0.768,5.354
56.29,-2.695,-0.159,0.775,5.351
56.30,-2.704,-0.159,0.766,5.351
56.31,-2.695,-0.162,0.775,5.348
56.32,-2.702,-0.153,0.768,5.357
56.33,-2.695,-0.159,0.775,5.351
56.34,-2.704,-0.150,0.766,5.360
56.35,-2.702,-0.156,0.768,5.354
56.36,-2.707,-0.147,0.763,5.363
56.37,-2.702,-0.147,0.768,5.363
56.38,-2.695,-0.144,0.775,5.366
56.39,-2.702,-0.144,0.768,5.366
56.40,-2.699,-0.144,0.771,5.366
56.41,-2.704,-0.141,0.766,5.369
56.42,-2.695,-0.141,0.775,5.369
56.43,-2.702,-0.138,0.768,5.372
56.44,-2.693,-0.144,0.777,5.366
56.45,-2.699,-0.141,0.771,5.369
56.46,-2.695,-0.147,0.775,5.363
56.47,-2.702,-0.138,0.768,5.372
56.48,-2.695,-0.138,0.775,5.372
56.49,-2.702,-0.135,0.768,5.375
56.50,-2.702,-0.132,0.768,5.378
56.51,-2.704,-0.129,0.766,5.381
56.52,-2.704,-0.126,0.766,5.384
56.53,-2.695,-0.126,0.775,5.384
56.54,-2.702,-0.123,0.768,5.387
56.55,-2.695,-0.126,0.775,5.384
56.56,-2.702,-0.120,0.768,5.390
56.57,-2.695,-0.126,0.775,5.384
56.58,-2.699,-0.120,0.771,5.390
56.59,-2.693,-0.126,0.777,5.384
56.60,-2.699,-0.120,0.771,5.390
56.61,-2.693,-0.123,0.777,5.387
56.62,-2.699,-0.120,0.771,5.390
56.63,-2.702,-0.117,0.768,5.393
56.64,-2.702,-0.114,0.768,5.396
56.65,-2.711,-0.111,0.759,5.399
56.66,-2.702,-0.111,0.768,5.399
56.67,-2.704,-0.108,0.766,5.402
56.68,-2.695,-0.111,0.775,5.399
56.69,-2.699,-0.105,0.771,5.405
56.70,-2.693,-0.111,0.777,5.399
56.71,-2.702,-0.102,0.768,5.408
56.72,-2.695,-0.105,0.775,5.405
56.73,-2.695,-0.102,0.775,5.408
56.74,-2.695,-0.102,0.775,5.408
56.75,-2.699,-0.102,0.771,5.408
56.76,-2.702,-0.102,0.768,5.408
56.77,-2.695,-0.099,0.775,5.411
56.78,-2.711,-0.099,0.759,5.411
56.79,-2.704,-0.102,0.766,5.408
56.80,-2.711,-0.093,0.759,5.417
56.81,-2.695,-0.099,0.775,5.411
56.82,-2.699,-0.087,0.771,5.423
56.83,-2.693,-0.099,0.777,5.411
56.84,-2.699,-0.087,0.771,5.423
56.85,-2.695,-0.087,0.775,5.423
56.86,-2.695,-0.084,0.775,5.426
56.87,-2.699,-0.087,0.771,5.423
56.88,-2.695,-0.087,0.775,5.423
56.89,-2.699,-0.087,0.771,5.423
56.90,-2.695,-0.084,0.775,5.426
56.91,-2.704,-0.084,0.766,5.426
56.92,-2.702,-0.087,0.768,5.423
56.93,-2.711,-0.075,0.759,5.435
56.94,-2.699,-0.087,0.771,5.423
56.95,-2.699,-0.072,0.771,5.438
56.96,-2.693,-0.078,0.777,5.432
56.97,-2.699,-0.072,0.771,5.438
56.98,-2.693,-0.069,0.777,5.441
56.99,-2.695,-0.069,0.775,5.441
57.00,-2.702,-0.069,0.768,5.441
57.01,-2.695,-0.072,0.775,5.438
57.02,-2.704,-0.075,0.766,5.435
57.03,-2.695,-0.072,0.775,5.438
57.04,-2.702,-0.066,0.768,5.444
57.05,-2.702,-0.075,0.768,5.435
57.06,-2.704,-0.063,0.766,5.447
57.07,-2.702,-0.069,0.768,5.441
57.08,-2.699,-0.057,0.771,5.453
